filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor02_call06.wav,0.0,4.138,disgust,07,02,02,high_activation
sim_actor02_call06.wav,4.888,8.558,disgust,07,01,02,high_activation
sim_actor02_call06.wav,9.308,12.978,disgust,07,01,02,high_activation
sim_actor02_call06.wav,13.728,17.599,disgust,07,01,02,high_activation
sim_actor02_call06.wav,18.349,22.386,disgust,07,02,02,high_activation
sim_actor02_call06.wav,23.136,27.107,calm,02,01,02,neutral
sim_actor02_call06.wav,27.857,31.494,neutral,01,01,02,neutral
sim_actor02_call06.wav,32.244,35.881,neutral,01,01,02,neutral
sim_actor02_call06.wav,36.631,40.601,calm,02,01,02,neutral
sim_actor02_call06.wav,41.351,44.955,neutral,01,01,02,neutral
sim_actor02_call06.wav,45.705,49.542,calm,02,01,02,neutral
sim_actor02_call06.wav,50.292,54.263,calm,02,01,02,neutral
sim_actor02_call06.wav,55.013,58.85,calm,02,01,02,neutral
sim_actor02_call06.wav,59.6,63.237,neutral,01,01,02,neutral
sim_actor02_call06.wav,63.987,67.958,calm,02,01,02,neutral
sim_actor02_call06.wav,68.708,72.545,calm,02,01,02,neutral
sim_actor02_call06.wav,73.295,77.065,neutral,01,01,02,neutral
sim_actor02_call06.wav,77.815,81.419,neutral,01,01,02,neutral
sim_actor02_call06.wav,82.169,85.806,neutral,01,01,02,neutral
sim_actor02_call06.wav,86.556,90.56,calm,02,01,02,neutral
sim_actor02_call06.wav,91.31,95.147,calm,02,01,02,neutral
sim_actor02_call06.wav,95.897,99.668,neutral,01,01,02,neutral
sim_actor02_call06.wav,100.418,104.021,neutral,01,01,02,neutral
sim_actor02_call06.wav,104.771,108.408,neutral,01,01,02,neutral
sim_actor02_call06.wav,109.158,113.162,calm,02,01,02,neutral
sim_actor02_call06.wav,113.912,117.516,neutral,01,01,02,neutral
sim_actor02_call06.wav,118.266,121.903,neutral,01,01,02,neutral
sim_actor02_call06.wav,122.653,126.623,calm,02,01,02,neutral
sim_actor02_call06.wav,127.373,131.211,calm,02,01,02,neutral
sim_actor02_call06.wav,131.961,135.598,neutral,01,01,02,neutral
sim_actor02_call06.wav,136.348,140.318,calm,02,01,02,neutral
