filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor03_call02.wav,0.0,3.837,calm,02,01,03,neutral
sim_actor03_call02.wav,4.587,8.324,calm,02,01,03,neutral
sim_actor03_call02.wav,9.074,12.811,calm,02,01,03,neutral
sim_actor03_call02.wav,13.561,17.399,calm,02,01,03,neutral
sim_actor03_call02.wav,18.149,22.119,calm,02,01,03,neutral
sim_actor03_call02.wav,22.869,26.373,neutral,01,01,03,neutral
sim_actor03_call02.wav,27.123,30.726,sad,04,01,03,low_activation
sim_actor03_call02.wav,31.476,35.213,fearful,06,01,03,high_activation
sim_actor03_call02.wav,35.963,39.267,fearful,06,02,03,high_activation
sim_actor03_call02.wav,40.017,43.487,neutral,01,01,03,neutral
sim_actor03_call02.wav,44.237,48.074,calm,02,01,03,neutral
sim_actor03_call02.wav,48.824,52.795,calm,02,01,03,neutral
sim_actor03_call02.wav,53.545,57.115,sad,04,01,03,low_activation
sim_actor03_call02.wav,57.865,61.669,angry,05,01,03,high_activation
sim_actor03_call02.wav,62.419,66.923,angry,05,02,03,high_activation
sim_actor03_call02.wav,67.673,71.911,angry,05,02,03,high_activation
sim_actor03_call02.wav,72.661,76.665,angry,05,01,03,high_activation
sim_actor03_call02.wav,77.415,81.486,angry,05,01,03,high_activation
sim_actor03_call02.wav,82.236,86.473,angry,05,02,03,high_activation
sim_actor03_call02.wav,87.223,90.693,neutral,01,01,03,neutral
sim_actor03_call02.wav,91.443,95.28,calm,02,01,03,neutral
sim_actor03_call02.wav,96.03,100.001,calm,02,01,03,neutral
sim_actor03_call02.wav,100.751,104.188,neutral,01,01,03,neutral
sim_actor03_call02.wav,104.938,108.408,neutral,01,01,03,neutral
sim_actor03_call02.wav,109.158,112.995,calm,02,01,03,neutral
sim_actor03_call02.wav,113.745,117.716,calm,02,01,03,neutral
sim_actor03_call02.wav,118.466,122.437,calm,02,01,03,neutral
sim_actor03_call02.wav,123.187,126.69,neutral,01,01,03,neutral
sim_actor03_call02.wav,127.44,130.944,neutral,01,01,03,neutral
sim_actor03_call02.wav,131.694,135.431,calm,02,01,03,neutral
sim_actor03_call02.wav,136.181,140.018,calm,02,01,03,neutral
