filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor03_call01.wav,0.0,3.503,neutral,01,01,03,neutral
sim_actor03_call01.wav,4.253,8.091,calm,02,01,03,neutral
sim_actor03_call01.wav,8.841,12.344,neutral,01,01,03,neutral
sim_actor03_call01.wav,13.094,16.598,neutral,01,01,03,neutral
sim_actor03_call01.wav,17.348,21.085,calm,02,01,03,neutral
sim_actor03_call01.wav,21.835,25.672,calm,02,01,03,neutral
sim_actor03_call01.wav,26.422,29.925,neutral,01,01,03,neutral
sim_actor03_call01.wav,30.675,34.513,calm,02,01,03,neutral
sim_actor03_call01.wav,35.263,38.766,neutral,01,01,03,neutral
sim_actor03_call01.wav,39.516,42.953,neutral,01,01,03,neutral
sim_actor03_call01.wav,43.703,47.54,calm,02,01,03,neutral
sim_actor03_call01.wav,48.29,51.794,neutral,01,01,03,neutral
sim_actor03_call01.wav,52.544,55.98,neutral,01,01,03,neutral
sim_actor03_call01.wav,56.73,60.701,calm,02,01,03,neutral
sim_actor03_call01.wav,61.451,65.422,calm,02,01,03,neutral
sim_actor03_call01.wav,66.172,69.675,neutral,01,01,03,neutral
sim_actor03_call01.wav,70.425,74.262,calm,02,01,03,neutral
sim_actor03_call01.wav,75.012,78.449,neutral,01,01,03,neutral
sim_actor03_call01.wav,79.199,83.17,calm,02,01,03,neutral
sim_actor03_call01.wav,83.92,87.757,calm,02,01,03,neutral
sim_actor03_call01.wav,88.507,92.344,calm,02,01,03,neutral
sim_actor03_call01.wav,93.094,96.564,neutral,01,01,03,neutral
sim_actor03_call01.wav,97.314,100.751,neutral,01,01,03,neutral
sim_actor03_call01.wav,101.501,104.971,neutral,01,01,03,neutral
sim_actor03_call01.wav,105.721,109.225,neutral,01,01,03,neutral
sim_actor03_call01.wav,109.975,113.812,calm,02,01,03,neutral
sim_actor03_call01.wav,114.562,118.066,neutral,01,01,03,neutral
sim_actor03_call01.wav,118.816,122.786,calm,02,01,03,neutral
sim_actor03_call01.wav,123.536,127.04,neutral,01,01,03,neutral
