filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor04_call08.wav,0.0,3.804,calm,02,01,04,neutral
sim_actor04_call08.wav,4.554,8.358,calm,02,01,04,neutral
sim_actor04_call08.wav,9.108,12.678,calm,02,01,04,neutral
sim_actor04_call08.wav,13.428,16.731,neutral,01,01,04,neutral
sim_actor04_call08.wav,17.481,21.118,calm,02,01,04,neutral
sim_actor04_call08.wav,21.868,25.105,neutral,01,01,04,neutral
sim_actor04_call08.wav,25.855,29.125,neutral,01,01,04,neutral
sim_actor04_call08.wav,29.875,33.345,sad,04,01,04,low_activation
sim_actor04_call08.wav,34.095,37.498,sad,04,01,04,low_activation
sim_actor04_call08.wav,38.248,42.152,disgust,07,01,04,low_activation
sim_actor04_call08.wav,42.902,46.472,fearful,06,02,04,high_activation
sim_actor04_call08.wav,47.222,50.693,fearful,06,01,04,high_activation
sim_actor04_call08.wav,51.443,55.046,fearful,06,02,04,high_activation
sim_actor04_call08.wav,55.796,59.6,calm,02,01,04,neutral
sim_actor04_call08.wav,60.35,63.92,calm,02,01,04,neutral
sim_actor04_call08.wav,64.67,67.974,neutral,01,01,04,neutral
sim_actor04_call08.wav,68.724,71.96,neutral,01,01,04,neutral
sim_actor04_call08.wav,72.71,76.28,calm,02,01,04,neutral
sim_actor04_call08.wav,77.03,80.601,calm,02,01,04,neutral
sim_actor04_call08.wav,81.351,84.621,neutral,01,01,04,neutral
sim_actor04_call08.wav,85.371,89.108,calm,02,01,04,neutral
sim_actor04_call08.wav,89.858,93.228,neutral,01,01,04,neutral
sim_actor04_call08.wav,93.978,97.715,calm,02,01,04,neutral
sim_actor04_call08.wav,98.465,101.768,neutral,01,01,04,neutral
sim_actor04_call08.wav,102.518,105.788,neutral,01,01,04,neutral
sim_actor04_call08.wav,106.538,110.275,calm,02,01,04,neutral
sim_actor04_call08.wav,111.025,114.328,neutral,01,01,04,neutral
sim_actor04_call08.wav,115.078,118.448,neutral,01,01,04,neutral
sim_actor04_call08.wav,119.198,122.769,calm,02,01,04,neutral
sim_actor04_call08.wav,123.519,127.256,calm,02,01,04,neutral
sim_actor04_call08.wav,128.006,131.743,calm,02,01,04,neutral
sim_actor04_call08.wav,132.493,136.063,calm,02,01,04,neutral
