filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor04_call06.wav,0.0,4.004,disgust,07,02,04,high_activation
sim_actor04_call06.wav,4.754,8.658,disgust,07,01,04,high_activation
sim_actor04_call06.wav,9.408,13.312,disgust,07,01,04,high_activation
sim_actor04_call06.wav,14.062,17.832,disgust,07,01,04,high_activation
sim_actor04_call06.wav,18.582,22.52,disgust,07,02,04,high_activation
sim_actor04_call06.wav,23.27,26.84,calm,02,01,04,neutral
sim_actor04_call06.wav,27.59,30.893,neutral,01,01,04,neutral
sim_actor04_call06.wav,31.643,34.947,neutral,01,01,04,neutral
sim_actor04_call06.wav,35.697,39.267,calm,02,01,04,neutral
sim_actor04_call06.wav,40.017,43.387,neutral,01,01,04,neutral
sim_actor04_call06.wav,44.137,47.774,calm,02,01,04,neutral
sim_actor04_call06.wav,48.524,52.094,calm,02,01,04,neutral
sim_actor04_call06.wav,52.844,56.481,calm,02,01,04,neutral
sim_actor04_call06.wav,57.231,60.534,neutral,01,01,04,neutral
sim_actor04_call06.wav,61.284,64.855,calm,02,01,04,neutral
sim_actor04_call06.wav,65.605,69.408,calm,02,01,04,neutral
sim_actor04_call06.wav,70.158,73.428,neutral,01,01,04,neutral
sim_actor04_call06.wav,74.178,77.415,neutral,01,01,04,neutral
sim_actor04_call06.wav,78.165,81.468,neutral,01,01,04,neutral
sim_actor04_call06.wav,82.218,85.955,calm,02,01,04,neutral
sim_actor04_call06.wav,86.705,90.509,calm,02,01,04,neutral
sim_actor04_call06.wav,91.259,94.529,neutral,01,01,04,neutral
sim_actor04_call06.wav,95.279,98.516,neutral,01,01,04,neutral
sim_actor04_call06.wav,99.266,102.569,neutral,01,01,04,neutral
sim_actor04_call06.wav,103.319,107.056,calm,02,01,04,neutral
sim_actor04_call06.wav,107.806,111.043,neutral,01,01,04,neutral
sim_actor04_call06.wav,111.793,115.096,neutral,01,01,04,neutral
sim_actor04_call06.wav,115.846,119.416,calm,02,01,04,neutral
sim_actor04_call06.wav,120.166,123.97,calm,02,01,04,neutral
sim_actor04_call06.wav,124.72,128.023,neutral,01,01,04,neutral
sim_actor04_call06.wav,128.773,132.344,calm,02,01,04,neutral
