filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor03_call09.wav,0.0,3.503,neutral,01,01,03,neutral
sim_actor03_call09.wav,4.253,8.224,calm,02,01,03,neutral
sim_actor03_call09.wav,8.974,12.478,neutral,01,01,03,neutral
sim_actor03_call09.wav,13.228,17.198,calm,02,01,03,neutral
sim_actor03_call09.wav,17.948,21.785,calm,02,01,03,neutral
sim_actor03_call09.wav,22.535,26.039,neutral,01,01,03,neutral
sim_actor03_call09.wav,26.789,30.826,disgust,07,01,03,low_activation
sim_actor03_call09.wav,31.576,35.614,disgust,07,01,03,high_activation
sim_actor03_call09.wav,36.364,40.468,disgust,07,02,03,high_activation
sim_actor03_call09.wav,41.218,44.655,neutral,01,01,03,neutral
sim_actor03_call09.wav,45.405,48.908,neutral,01,01,03,neutral
sim_actor03_call09.wav,49.658,53.395,calm,02,01,03,neutral
sim_actor03_call09.wav,54.145,57.649,neutral,01,01,03,neutral
sim_actor03_call09.wav,58.399,62.136,calm,02,01,03,neutral
sim_actor03_call09.wav,62.886,66.356,neutral,01,01,03,neutral
sim_actor03_call09.wav,67.106,70.843,calm,02,01,03,neutral
sim_actor03_call09.wav,71.593,75.096,neutral,01,01,03,neutral
sim_actor03_call09.wav,75.846,79.584,calm,02,01,03,neutral
sim_actor03_call09.wav,80.334,84.171,calm,02,01,03,neutral
sim_actor03_call09.wav,84.921,88.891,calm,02,01,03,neutral
sim_actor03_call09.wav,89.641,93.078,neutral,01,01,03,neutral
sim_actor03_call09.wav,93.828,97.565,calm,02,01,03,neutral
sim_actor03_call09.wav,98.315,101.785,neutral,01,01,03,neutral
sim_actor03_call09.wav,102.535,106.006,neutral,01,01,03,neutral
sim_actor03_call09.wav,106.756,110.259,neutral,01,01,03,neutral
sim_actor03_call09.wav,111.009,114.746,calm,02,01,03,neutral
sim_actor03_call09.wav,115.496,119.0,neutral,01,01,03,neutral
sim_actor03_call09.wav,119.75,123.587,calm,02,01,03,neutral
sim_actor03_call09.wav,124.337,128.307,calm,02,01,03,neutral
sim_actor03_call09.wav,129.057,132.795,calm,02,01,03,neutral
