filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor03_call04.wav,0.0,3.737,fearful,06,01,03,high_activation
sim_actor03_call04.wav,4.487,8.391,fearful,06,02,03,high_activation
sim_actor03_call04.wav,9.141,12.444,fearful,06,02,03,high_activation
sim_actor03_call04.wav,13.194,17.032,calm,02,01,03,neutral
sim_actor03_call04.wav,17.782,21.619,calm,02,01,03,neutral
sim_actor03_call04.wav,22.369,25.872,neutral,01,01,03,neutral
sim_actor03_call04.wav,26.622,30.459,calm,02,01,03,neutral
sim_actor03_call04.wav,31.209,35.047,calm,02,01,03,neutral
sim_actor03_call04.wav,35.797,39.767,calm,02,01,03,neutral
sim_actor03_call04.wav,40.517,44.021,neutral,01,01,03,neutral
sim_actor03_call04.wav,44.771,48.274,neutral,01,01,03,neutral
sim_actor03_call04.wav,49.024,52.461,neutral,01,01,03,neutral
sim_actor03_call04.wav,53.211,57.048,calm,02,01,03,neutral
sim_actor03_call04.wav,57.798,61.302,neutral,01,01,03,neutral
sim_actor03_call04.wav,62.052,65.889,calm,02,01,03,neutral
sim_actor03_call04.wav,66.639,70.61,calm,02,01,03,neutral
sim_actor03_call04.wav,71.36,75.097,calm,02,01,03,neutral
sim_actor03_call04.wav,75.847,79.35,neutral,01,01,03,neutral
sim_actor03_call04.wav,80.1,83.604,neutral,01,01,03,neutral
sim_actor03_call04.wav,84.354,88.091,calm,02,01,03,neutral
sim_actor03_call04.wav,88.841,92.344,neutral,01,01,03,neutral
sim_actor03_call04.wav,93.094,96.564,neutral,01,01,03,neutral
sim_actor03_call04.wav,97.314,101.051,calm,02,01,03,neutral
sim_actor03_call04.wav,101.801,105.538,calm,02,01,03,neutral
sim_actor03_call04.wav,106.288,110.259,calm,02,01,03,neutral
sim_actor03_call04.wav,111.009,114.513,neutral,01,01,03,neutral
sim_actor03_call04.wav,115.263,119.0,calm,02,01,03,neutral
sim_actor03_call04.wav,119.75,123.487,calm,02,01,03,neutral
sim_actor03_call04.wav,124.237,128.074,calm,02,01,03,neutral
sim_actor03_call04.wav,128.824,132.795,calm,02,01,03,neutral
