filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor01_call01.wav,0.0,3.27,neutral,01,01,01,neutral
sim_actor01_call01.wav,4.02,7.523,calm,02,01,01,neutral
sim_actor01_call01.wav,8.273,11.543,neutral,01,01,01,neutral
sim_actor01_call01.wav,12.293,15.563,neutral,01,01,01,neutral
sim_actor01_call01.wav,16.313,19.917,calm,02,01,01,neutral
sim_actor01_call01.wav,20.667,24.204,calm,02,01,01,neutral
sim_actor01_call01.wav,24.954,28.224,neutral,01,01,01,neutral
sim_actor01_call01.wav,28.974,32.511,calm,02,01,01,neutral
sim_actor01_call01.wav,33.261,36.531,neutral,01,01,01,neutral
sim_actor01_call01.wav,37.281,40.584,neutral,01,01,01,neutral
sim_actor01_call01.wav,41.334,44.837,calm,02,01,01,neutral
sim_actor01_call01.wav,45.587,48.924,neutral,01,01,01,neutral
sim_actor01_call01.wav,49.674,52.977,neutral,01,01,01,neutral
sim_actor01_call01.wav,53.727,57.198,calm,02,01,01,neutral
sim_actor01_call01.wav,57.948,61.418,calm,02,01,01,neutral
sim_actor01_call01.wav,62.168,65.438,neutral,01,01,01,neutral
sim_actor01_call01.wav,66.188,69.691,calm,02,01,01,neutral
sim_actor01_call01.wav,70.441,73.745,neutral,01,01,01,neutral
sim_actor01_call01.wav,74.495,77.965,calm,02,01,01,neutral
sim_actor01_call01.wav,78.715,82.252,calm,02,01,01,neutral
sim_actor01_call01.wav,83.002,86.505,calm,02,01,01,neutral
sim_actor01_call01.wav,87.255,90.425,neutral,01,01,01,neutral
sim_actor01_call01.wav,91.175,94.478,neutral,01,01,01,neutral
sim_actor01_call01.wav,95.228,98.398,neutral,01,01,01,neutral
sim_actor01_call01.wav,99.148,102.485,neutral,01,01,01,neutral
sim_actor01_call01.wav,103.235,106.738,calm,02,01,01,neutral
sim_actor01_call01.wav,107.488,110.825,neutral,01,01,01,neutral
sim_actor01_call01.wav,111.575,115.045,calm,02,01,01,neutral
sim_actor01_call01.wav,115.795,119.065,neutral,01,01,01,neutral
