filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor04_call03.wav,0.0,3.237,neutral,01,01,04,neutral
sim_actor04_call03.wav,3.987,7.256,neutral,01,01,04,neutral
sim_actor04_call03.wav,8.006,11.577,calm,02,01,04,neutral
sim_actor04_call03.wav,12.327,16.064,calm,02,01,04,neutral
sim_actor04_call03.wav,16.814,20.551,calm,02,01,04,neutral
sim_actor04_call03.wav,21.301,24.738,sad,04,01,04,low_activation
sim_actor04_call03.wav,25.488,28.924,sad,04,01,04,low_activation
sim_actor04_call03.wav,29.674,33.245,fearful,06,02,04,high_activation
sim_actor04_call03.wav,33.995,37.465,fearful,06,01,04,high_activation
sim_actor04_call03.wav,38.215,42.152,fearful,06,02,04,high_activation
sim_actor04_call03.wav,42.902,46.139,neutral,01,01,04,neutral
sim_actor04_call03.wav,46.889,50.192,neutral,01,01,04,neutral
sim_actor04_call03.wav,50.942,54.245,neutral,01,01,04,neutral
sim_actor04_call03.wav,54.995,58.265,neutral,01,01,04,neutral
sim_actor04_call03.wav,59.015,62.919,disgust,07,01,04,low_activation
sim_actor04_call03.wav,63.669,66.906,fearful,06,01,04,high_activation
sim_actor04_call03.wav,67.656,71.259,fearful,06,02,04,high_activation
sim_actor04_call03.wav,72.009,75.613,fearful,06,02,04,high_activation
sim_actor04_call03.wav,76.363,79.6,neutral,01,01,04,neutral
sim_actor04_call03.wav,80.35,83.987,calm,02,01,04,neutral
sim_actor04_call03.wav,84.737,88.107,neutral,01,01,04,neutral
sim_actor04_call03.wav,88.857,92.16,neutral,01,01,04,neutral
sim_actor04_call03.wav,92.91,96.547,calm,02,01,04,neutral
sim_actor04_call03.wav,97.297,101.101,calm,02,01,04,neutral
sim_actor04_call03.wav,101.851,105.154,neutral,01,01,04,neutral
sim_actor04_call03.wav,105.904,109.708,calm,02,01,04,neutral
sim_actor04_call03.wav,110.458,113.695,neutral,01,01,04,neutral
sim_actor04_call03.wav,114.445,118.015,calm,02,01,04,neutral
sim_actor04_call03.wav,118.765,122.502,calm,02,01,04,neutral
sim_actor04_call03.wav,123.252,126.622,neutral,01,01,04,neutral
sim_actor04_call03.wav,127.372,130.608,neutral,01,01,04,neutral
sim_actor04_call03.wav,131.358,134.995,calm,02,01,04,neutral
