filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor01_call08.wav,0.0,3.537,calm,02,01,01,neutral
sim_actor01_call08.wav,4.287,7.824,calm,02,01,01,neutral
sim_actor01_call08.wav,8.574,12.044,calm,02,01,01,neutral
sim_actor01_call08.wav,12.794,16.097,neutral,01,01,01,neutral
sim_actor01_call08.wav,16.847,20.351,calm,02,01,01,neutral
sim_actor01_call08.wav,21.101,24.271,neutral,01,01,01,neutral
sim_actor01_call08.wav,25.021,28.291,neutral,01,01,01,neutral
sim_actor01_call08.wav,29.041,32.411,sad,04,01,01,low_activation
sim_actor01_call08.wav,33.161,36.731,sad,04,01,01,low_activation
sim_actor01_call08.wav,37.481,41.351,disgust,07,01,01,low_activation
sim_actor01_call08.wav,42.101,46.005,fearful,06,02,01,high_activation
sim_actor01_call08.wav,46.755,50.459,fearful,06,01,01,high_activation
sim_actor01_call08.wav,51.209,55.18,fearful,06,02,01,high_activation
sim_actor01_call08.wav,55.93,59.467,calm,02,01,01,neutral
sim_actor01_call08.wav,60.217,63.687,calm,02,01,01,neutral
sim_actor01_call08.wav,64.437,67.74,neutral,01,01,01,neutral
sim_actor01_call08.wav,68.49,71.66,neutral,01,01,01,neutral
sim_actor01_call08.wav,72.41,75.88,calm,02,01,01,neutral
sim_actor01_call08.wav,76.63,80.1,calm,02,01,01,neutral
sim_actor01_call08.wav,80.85,84.12,neutral,01,01,01,neutral
sim_actor01_call08.wav,84.87,88.474,calm,02,01,01,neutral
sim_actor01_call08.wav,89.224,92.561,neutral,01,01,01,neutral
sim_actor01_call08.wav,93.311,96.914,calm,02,01,01,neutral
sim_actor01_call08.wav,97.664,100.967,neutral,01,01,01,neutral
sim_actor01_call08.wav,101.717,104.987,neutral,01,01,01,neutral
sim_actor01_call08.wav,105.737,109.341,calm,02,01,01,neutral
sim_actor01_call08.wav,110.091,113.394,neutral,01,01,01,neutral
sim_actor01_call08.wav,114.144,117.481,neutral,01,01,01,neutral
sim_actor01_call08.wav,118.231,121.701,calm,02,01,01,neutral
sim_actor01_call08.wav,122.451,126.055,calm,02,01,01,neutral
sim_actor01_call08.wav,126.805,130.408,calm,02,01,01,neutral
sim_actor01_call08.wav,131.158,134.629,calm,02,01,01,neutral
