filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor03_call03.wav,0.0,3.47,neutral,01,01,03,neutral
sim_actor03_call03.wav,4.22,7.724,neutral,01,01,03,neutral
sim_actor03_call03.wav,8.474,12.444,calm,02,01,03,neutral
sim_actor03_call03.wav,13.194,16.931,calm,02,01,03,neutral
sim_actor03_call03.wav,17.681,21.418,calm,02,01,03,neutral
sim_actor03_call03.wav,22.168,25.739,sad,04,01,03,low_activation
sim_actor03_call03.wav,26.489,30.059,sad,04,01,03,low_activation
sim_actor03_call03.wav,30.809,34.246,fearful,06,02,03,high_activation
sim_actor03_call03.wav,34.996,38.199,fearful,06,01,03,high_activation
sim_actor03_call03.wav,38.949,42.252,fearful,06,02,03,high_activation
sim_actor03_call03.wav,43.002,46.472,neutral,01,01,03,neutral
sim_actor03_call03.wav,47.222,50.659,neutral,01,01,03,neutral
sim_actor03_call03.wav,51.409,54.846,neutral,01,01,03,neutral
sim_actor03_call03.wav,55.596,59.1,neutral,01,01,03,neutral
sim_actor03_call03.wav,59.85,63.82,disgust,07,01,03,low_activation
sim_actor03_call03.wav,64.57,68.407,fearful,06,01,03,high_activation
sim_actor03_call03.wav,69.157,72.461,fearful,06,02,03,high_activation
sim_actor03_call03.wav,73.211,76.514,fearful,06,02,03,high_activation
sim_actor03_call03.wav,77.264,80.734,neutral,01,01,03,neutral
sim_actor03_call03.wav,81.484,85.322,calm,02,01,03,neutral
sim_actor03_call03.wav,86.072,89.575,neutral,01,01,03,neutral
sim_actor03_call03.wav,90.325,93.762,neutral,01,01,03,neutral
sim_actor03_call03.wav,94.512,98.349,calm,02,01,03,neutral
sim_actor03_call03.wav,99.099,102.936,calm,02,01,03,neutral
sim_actor03_call03.wav,103.686,107.123,neutral,01,01,03,neutral
sim_actor03_call03.wav,107.873,111.71,calm,02,01,03,neutral
sim_actor03_call03.wav,112.46,115.93,neutral,01,01,03,neutral
sim_actor03_call03.wav,116.68,120.651,calm,02,01,03,neutral
sim_actor03_call03.wav,121.401,125.138,calm,02,01,03,neutral
sim_actor03_call03.wav,125.888,129.392,neutral,01,01,03,neutral
sim_actor03_call03.wav,130.142,133.612,neutral,01,01,03,neutral
sim_actor03_call03.wav,134.362,138.199,calm,02,01,03,neutral
