filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor04_call07.wav,0.0,3.57,calm,02,01,04,neutral
sim_actor04_call07.wav,4.32,7.89,calm,02,01,04,neutral
sim_actor04_call07.wav,8.64,11.91,neutral,01,01,04,neutral
sim_actor04_call07.wav,12.66,15.93,neutral,01,01,04,neutral
sim_actor04_call07.wav,16.68,20.151,sad,04,01,04,low_activation
sim_actor04_call07.wav,20.901,24.371,fearful,06,01,04,high_activation
sim_actor04_call07.wav,25.121,28.724,fearful,06,02,04,high_activation
sim_actor04_call07.wav,29.474,32.711,fearful,06,01,04,high_activation
sim_actor04_call07.wav,33.461,36.931,fearful,06,01,04,high_activation
sim_actor04_call07.wav,37.681,40.918,fearful,06,01,04,high_activation
sim_actor04_call07.wav,41.668,44.971,neutral,01,01,04,neutral
sim_actor04_call07.wav,45.721,49.024,neutral,01,01,04,neutral
sim_actor04_call07.wav,49.774,53.578,calm,02,01,04,neutral
sim_actor04_call07.wav,54.328,57.965,calm,02,01,04,neutral
sim_actor04_call07.wav,58.715,62.085,neutral,01,01,04,neutral
sim_actor04_call07.wav,62.835,66.572,calm,02,01,04,neutral
sim_actor04_call07.wav,67.322,71.126,calm,02,01,04,neutral
sim_actor04_call07.wav,71.876,75.513,calm,02,01,04,neutral
sim_actor04_call07.wav,76.263,79.566,neutral,01,01,04,neutral
sim_actor04_call07.wav,80.316,84.053,calm,02,01,04,neutral
sim_actor04_call07.wav,84.803,88.607,calm,02,01,04,neutral
sim_actor04_call07.wav,89.357,93.161,calm,02,01,04,neutral
sim_actor04_call07.wav,93.911,97.281,neutral,01,01,04,neutral
sim_actor04_call07.wav,98.031,101.301,neutral,01,01,04,neutral
sim_actor04_call07.wav,102.051,105.321,neutral,01,01,04,neutral
sim_actor04_call07.wav,106.071,109.875,calm,02,01,04,neutral
sim_actor04_call07.wav,110.625,113.995,neutral,01,01,04,neutral
sim_actor04_call07.wav,114.745,118.048,neutral,01,01,04,neutral
sim_actor04_call07.wav,118.798,122.535,calm,02,01,04,neutral
sim_actor04_call07.wav,123.285,126.922,calm,02,01,04,neutral
sim_actor04_call07.wav,127.672,130.942,neutral,01,01,04,neutral
sim_actor04_call07.wav,131.692,135.496,calm,02,01,04,neutral
