filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor02_call07.wav,0.0,3.971,calm,02,01,02,neutral
sim_actor02_call07.wav,4.721,8.691,calm,02,01,02,neutral
sim_actor02_call07.wav,9.441,13.212,neutral,01,01,02,neutral
sim_actor02_call07.wav,13.962,17.732,neutral,01,01,02,neutral
sim_actor02_call07.wav,18.482,22.253,sad,04,01,02,low_activation
sim_actor02_call07.wav,23.003,26.74,fearful,06,01,02,high_activation
sim_actor02_call07.wav,27.49,31.093,fearful,06,02,02,high_activation
sim_actor02_call07.wav,31.843,35.58,fearful,06,01,02,high_activation
sim_actor02_call07.wav,36.33,40.001,fearful,06,01,02,high_activation
sim_actor02_call07.wav,40.751,44.488,fearful,06,01,02,high_activation
sim_actor02_call07.wav,45.238,48.875,neutral,01,01,02,neutral
sim_actor02_call07.wav,49.625,53.262,neutral,01,01,02,neutral
sim_actor02_call07.wav,54.012,57.849,calm,02,01,02,neutral
sim_actor02_call07.wav,58.599,62.436,calm,02,01,02,neutral
sim_actor02_call07.wav,63.186,66.79,neutral,01,01,02,neutral
sim_actor02_call07.wav,67.54,71.544,calm,02,01,02,neutral
sim_actor02_call07.wav,72.294,76.131,calm,02,01,02,neutral
sim_actor02_call07.wav,76.881,80.718,calm,02,01,02,neutral
sim_actor02_call07.wav,81.468,85.105,neutral,01,01,02,neutral
sim_actor02_call07.wav,85.855,89.859,calm,02,01,02,neutral
sim_actor02_call07.wav,90.609,94.446,calm,02,01,02,neutral
sim_actor02_call07.wav,95.196,99.034,calm,02,01,02,neutral
sim_actor02_call07.wav,99.784,103.387,neutral,01,01,02,neutral
sim_actor02_call07.wav,104.137,107.908,neutral,01,01,02,neutral
sim_actor02_call07.wav,108.658,112.428,neutral,01,01,02,neutral
sim_actor02_call07.wav,113.178,117.015,calm,02,01,02,neutral
sim_actor02_call07.wav,117.765,121.369,neutral,01,01,02,neutral
sim_actor02_call07.wav,122.119,125.756,neutral,01,01,02,neutral
sim_actor02_call07.wav,126.506,130.51,calm,02,01,02,neutral
sim_actor02_call07.wav,131.26,135.097,calm,02,01,02,neutral
sim_actor02_call07.wav,135.847,139.617,neutral,01,01,02,neutral
sim_actor02_call07.wav,140.367,144.205,calm,02,01,02,neutral
