filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor03_call10.wav,0.0,3.904,fearful,06,02,03,high_activation
sim_actor03_call10.wav,4.654,7.857,fearful,06,01,03,high_activation
sim_actor03_call10.wav,8.607,11.81,fearful,06,01,03,high_activation
sim_actor03_call10.wav,12.56,16.464,fearful,06,02,03,high_activation
sim_actor03_call10.wav,17.214,21.052,fearful,06,01,03,high_activation
sim_actor03_call10.wav,21.802,25.539,calm,02,01,03,neutral
sim_actor03_call10.wav,26.289,29.725,neutral,01,01,03,neutral
sim_actor03_call10.wav,30.475,33.979,neutral,01,01,03,neutral
sim_actor03_call10.wav,34.729,38.7,calm,02,01,03,neutral
sim_actor03_call10.wav,39.45,42.953,neutral,01,01,03,neutral
sim_actor03_call10.wav,43.703,47.207,neutral,01,01,03,neutral
sim_actor03_call10.wav,47.957,51.46,neutral,01,01,03,neutral
sim_actor03_call10.wav,52.21,55.714,neutral,01,01,03,neutral
sim_actor03_call10.wav,56.464,59.967,neutral,01,01,03,neutral
sim_actor03_call10.wav,60.717,64.154,neutral,01,01,03,neutral
sim_actor03_call10.wav,64.904,68.741,calm,02,01,03,neutral
sim_actor03_call10.wav,69.491,73.328,calm,02,01,03,neutral
sim_actor03_call10.wav,74.078,77.915,calm,02,01,03,neutral
sim_actor03_call10.wav,78.665,82.503,calm,02,01,03,neutral
sim_actor03_call10.wav,83.253,87.223,calm,02,01,03,neutral
sim_actor03_call10.wav,87.973,91.71,calm,02,01,03,neutral
sim_actor03_call10.wav,92.46,96.197,calm,02,01,03,neutral
sim_actor03_call10.wav,96.947,100.684,calm,02,01,03,neutral
sim_actor03_call10.wav,101.434,104.938,neutral,01,01,03,neutral
sim_actor03_call10.wav,105.688,109.425,calm,02,01,03,neutral
sim_actor03_call10.wav,110.175,114.012,calm,02,01,03,neutral
sim_actor03_call10.wav,114.762,118.266,neutral,01,01,03,neutral
sim_actor03_call10.wav,119.016,122.853,calm,02,01,03,neutral
sim_actor03_call10.wav,123.603,127.106,neutral,01,01,03,neutral
sim_actor03_call10.wav,127.856,131.327,neutral,01,01,03,neutral
sim_actor03_call10.wav,132.077,135.58,neutral,01,01,03,neutral
sim_actor03_call10.wav,136.33,140.301,calm,02,01,03,neutral
