filename,start_s,end_s,emotion,emotion_code,intensity,actor,valence
sim_actor02_call04.wav,0.0,3.637,fearful,06,01,02,high_activation
sim_actor02_call04.wav,4.387,8.024,fearful,06,02,02,high_activation
sim_actor02_call04.wav,8.774,12.378,fearful,06,02,02,high_activation
sim_actor02_call04.wav,13.128,16.965,calm,02,01,02,neutral
sim_actor02_call04.wav,17.715,21.552,calm,02,01,02,neutral
sim_actor02_call04.wav,22.302,26.072,neutral,01,01,02,neutral
sim_actor02_call04.wav,26.822,30.66,calm,02,01,02,neutral
sim_actor02_call04.wav,31.41,35.247,calm,02,01,02,neutral
sim_actor02_call04.wav,35.997,39.967,calm,02,01,02,neutral
sim_actor02_call04.wav,40.717,44.321,neutral,01,01,02,neutral
sim_actor02_call04.wav,45.071,48.675,neutral,01,01,02,neutral
sim_actor02_call04.wav,49.425,53.062,neutral,01,01,02,neutral
sim_actor02_call04.wav,53.812,57.649,calm,02,01,02,neutral
sim_actor02_call04.wav,58.399,62.169,neutral,01,01,02,neutral
sim_actor02_call04.wav,62.919,66.757,calm,02,01,02,neutral
sim_actor02_call04.wav,67.507,71.477,calm,02,01,02,neutral
sim_actor02_call04.wav,72.227,76.231,calm,02,01,02,neutral
sim_actor02_call04.wav,76.981,80.752,neutral,01,01,02,neutral
sim_actor02_call04.wav,81.502,85.105,neutral,01,01,02,neutral
sim_actor02_call04.wav,85.855,89.859,calm,02,01,02,neutral
sim_actor02_call04.wav,90.609,94.213,neutral,01,01,02,neutral
sim_actor02_call04.wav,94.963,98.566,neutral,01,01,02,neutral
sim_actor02_call04.wav,99.316,103.32,calm,02,01,02,neutral
sim_actor02_call04.wav,104.07,108.074,calm,02,01,02,neutral
sim_actor02_call04.wav,108.824,112.795,calm,02,01,02,neutral
sim_actor02_call04.wav,113.545,117.149,neutral,01,01,02,neutral
sim_actor02_call04.wav,117.899,121.903,calm,02,01,02,neutral
sim_actor02_call04.wav,122.653,126.657,calm,02,01,02,neutral
sim_actor02_call04.wav,127.407,131.244,calm,02,01,02,neutral
sim_actor02_call04.wav,131.994,135.965,calm,02,01,02,neutral
